,index,PRES,TMPK,DWPK,RELH,UWND,VWND,HGHT,TIME,LAT,LON,lat,lon,time,deltat,plev,u,v,error_era5,u_error,v_error,error_mag
37,37,500.0,267.85,252.85,29.7,-6.06,-2.83,5880.0,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,496.6000061035156,-1.9490728,3.782813,8.516576,-4.11092716217041,-6.61281307220459,7.786463822595618
38,38,492.0,266.85,254.85,38.04,-6.37,-2.87,6006.31,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,496.6000061035156,-1.9490728,3.782813,8.516576,-4.42092716217041,-6.65281307220459,7.9877730780807985
39,39,486.0,266.65,248.65,22.49,-6.6,-2.9,6102.17,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,478.0,-1.6862451,4.6709375,9.376896,-4.913754916191101,-7.570937538146973,9.025745541666636
40,40,479.0,266.05,260.05,62.25,-6.88,-2.93,6215.38,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,478.0,-1.6862451,4.6709375,9.376896,-5.193754916191101,-7.600937538146972,9.205940559675094
41,41,475.0,266.05,260.05,62.25,-7.05,-2.95,6280.78,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,478.0,-1.6862451,4.6709375,9.376896,-5.363754916191101,-7.620937538146973,9.319257253735506
42,42,467.0,266.05,241.05,11.62,-7.37,-2.97,6413.15,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,459.70001220703125,-11.835614,0.25474194,5.6571584,4.465614204406738,-3.2247419369220736,5.508236630932186
43,43,436.0,261.85,239.85,14.38,-8.72,-2.98,6943.83,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,441.8999938964844,0.42444086,7.8796244,12.664931,-9.144440860748292,-10.859624366760254,14.196909524359729
44,44,420.0,260.65,223.65,2.87,-9.47,-2.93,7229.7,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,424.5,2.6374526,5.1404357,12.373778,-12.107452602386475,-8.070435695648193,14.550681799717413
45,45,400.0,258.05,232.05,8.89,-10.44,-2.8,7600.0,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,407.5,-4.9869146,-0.8201968,2.7821152,-5.45308536529541,-1.9798031926155089,5.801358520440668
46,46,385.0,256.25,234.25,12.98,-10.07,-1.6,7888.67,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,390.8999938964844,-8.406938,-14.860407,11.918801,-1.6630624008178714,13.260406875610352,13.36428700139848
47,47,377.0,255.65,224.65,4.85,-9.81,-0.99,8046.52,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,374.70001220703125,6.014523,-2.1746671,13.429531,-15.824523029327393,1.1846671199798584,15.868804784572605
48,48,366.0,253.85,229.85,10.02,-9.38,-0.18,8268.07,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,359.0,2.1189637,1.978188,11.563378,-11.498963718414307,-2.1581880378723146,11.6997411169745
49,49,334.0,249.05,215.05,2.74,-7.7,1.81,8943.7,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,328.70001220703125,-2.696207,-3.036984,4.829711,-5.003792953491211,4.846983966827393,6.966433628198155
50,50,313.0,245.25,233.25,30.84,-6.3,2.72,9415.06,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,314.1000061035156,-1.2655656,-6.764791,10.864722,-5.034434366226196,9.484791011810303,10.738099921566985
51,51,308.0,245.05,237.05,46.28,-5.94,2.88,9531.02,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,314.1000061035156,-1.2655656,-6.764791,10.864722,-4.674434366226197,9.644791011810302,10.717851011543932
52,52,300.0,243.85,236.85,50.73,-5.35,3.09,9720.0,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,300.0,0.050957203,-7.4413123,12.145102,-5.400957202911377,10.531312313079834,11.835492289858804
53,53,299.0,243.65,236.65,50.67,-5.25,3.13,9743.73,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,300.0,0.050957203,-7.4413123,12.145102,-5.300957202911377,10.571312313079833,11.82593722661216
54,54,280.0,240.05,234.05,54.87,-3.28,3.52,10206.73,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,286.29998779296875,0.93014544,-6.9022164,12.241991,-4.210145442485809,10.42221643447876,11.240459067760675
55,55,266.0,237.45,230.45,48.59,-1.92,3.28,10563.8,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,260.0,5.544516,-1.8592194,13.026989,-7.464516086578369,5.139219431877136,9.062592166470408
56,56,250.0,233.85,224.85,37.85,-0.67,2.48,10990.0,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,247.39999389648438,9.172404,1.6601061,14.175058,-9.842404289245605,0.8198939371109009,9.87649473553606
57,57,238.0,230.85,220.85,32.68,-0.08,2.46,11326.08,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,235.1999969482422,6.732581,-3.9208894,12.90632,-6.81258113861084,6.380889377593994,9.334185075262223
58,58,223.0,226.85,218.85,39.75,0.63,2.22,11764.15,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,223.39999389648438,4.891092,-4.731491,12.41787,-4.261091823577881,6.951491088867188,8.153534932013365
59,59,209.0,223.05,209.05,17.62,1.18,1.81,12193.0,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,212.0,5.275171,-1.5252967,6.044828,-4.095170803070069,3.335296688079834,5.281536509751103
60,60,200.0,220.45,207.45,19.23,1.46,1.46,12480.0,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,201.0,12.795046,3.0025594,12.228171,-11.335045852661132,-1.5425594234466553,11.43952595419908
61,61,195.0,218.85,205.85,18.68,1.82,1.46,12642.51,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,190.3000030517578,16.701021,1.9171479,16.117786,-14.881021194458008,-0.45714787483215336,14.888041374518409
62,62,176.0,213.85,191.85,4.21,3.33,0.82,13290.67,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,180.0,15.94013,2.2118306,11.260655,-12.610130233764648,-1.3918306159973146,12.686708673889093
63,63,150.0,205.45,190.45,10.2,4.67,-2.18,14270.0,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,151.3000030517578,4.435179,8.458484,9.461025,0.23482076644897454,-10.638483695983886,10.641074952375378
64,64,138.0,201.45,190.45,18.03,4.16,-1.76,14766.3,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,133.8000030517578,9.263897,2.3533156,5.9237523,-5.103896942138672,-4.113315591812134,6.555084221718077
65,65,134.0,201.25,189.25,15.18,3.97,-1.62,14939.57,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,133.8000030517578,9.263897,2.3533156,5.9237523,-5.293896942138671,-3.973315591812134,6.619107313386192
66,66,132.0,202.25,188.25,11.07,3.88,-1.55,15028.33,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,133.8000030517578,9.263897,2.3533156,5.9237523,-5.383896942138672,-3.9033155918121336,6.649978864090761
67,67,116.0,197.65,180.65,5.59,3.02,-1.02,15784.18,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,117.80000305175781,6.28031,-4.0911717,5.8601513,-3.2603101539611816,3.0711717414855957,4.479030940473849
68,68,113.0,197.85,179.85,4.66,2.84,-0.93,15935.77,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,110.19999694824219,6.0217524,-5.3041754,5.992366,-3.1817523574829103,4.37417537689209,5.408970169279649
69,69,107.0,196.25,179.25,5.31,2.47,-0.74,16250.29,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,110.19999694824219,6.0217524,-5.3041754,5.992366,-3.55175235748291,4.56417537689209,5.783307157666231
70,70,102.0,197.45,178.45,3.79,2.13,-0.59,16525.9,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,103.0,2.4214008,-1.9880418,5.519066,-0.2914007854461671,1.3980417585372926,1.4280879442011576
71,71,100.0,196.45,177.45,3.63,1.99,-0.53,16640.0,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,103.0,2.4214008,-1.9880418,5.519066,-0.431400785446167,1.4580417585372925,1.5205237279707575
72,72,86.5,192.65,172.65,2.49,4.56,0.8,17474.54,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,103.0,2.4214008,-1.9880418,5.519066,2.1385992145538326,2.7880417585372923,3.513799005042546
73,73,70.0,202.05,174.05,0.79,-3.59,0.31,18710.0,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,103.0,2.4214008,-1.9880418,5.519066,-6.011400785446167,2.2980417585372925,6.435676757516957
74,74,50.0,208.25,178.25,0.77,-21.8,-3.84,20720.0,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,103.0,2.4214008,-1.9880418,5.519066,-24.221400785446168,-1.8519582414627074,24.29209759031389
75,75,30.0,217.85,185.85,0.92,-4.46,2.58,23920.0,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,103.0,2.4214008,-1.9880418,5.519066,-6.881400785446167,4.5680417585372926,8.259581241060566
76,76,20.0,223.05,189.05,0.87,-23.22,-8.45,26530.0,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,103.0,2.4214008,-1.9880418,5.519066,-25.641400785446166,-6.461958241462707,26.443115144670212
77,77,10.0,233.05,196.05,0.91,-7.18,0.63,31210.0,2020-07-07 00:00:00,7.07,171.29,7.5,171.5,2020-07-07 01:23:12,0 days 01:23:12,103.0,2.4214008,-1.9880418,5.519066,-9.601400785446167,2.6180417585372924,9.951936479510472
0,0,1006.0,297.75,295.75,88.64,-0.0,-1.54,58.0,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,878.5999755859375,-8.352648,2.9770255,4.8409348,8.35264778137207,-4.517025508880615,9.495801409440803
1,1,1000.0,297.15,295.05,88.05,-1.77,-2.53,112.0,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,878.5999755859375,-8.352648,2.9770255,4.8409348,6.582647781372071,-5.507025508880615,8.582457793025517
2,2,989.0,296.35,294.35,88.52,-2.83,-3.55,208.92,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,878.5999755859375,-8.352648,2.9770255,4.8409348,5.52264778137207,-6.527025508880615,8.549953246110302
3,3,987.0,297.55,292.75,74.6,-3.04,-3.73,226.66,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,878.5999755859375,-8.352648,2.9770255,4.8409348,5.31264778137207,-6.707025508880616,8.556191771208313
4,4,986.0,300.55,289.55,51.06,-3.14,-3.81,235.59,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,878.5999755859375,-8.352648,2.9770255,4.8409348,5.21264778137207,-6.787025508880616,8.557769110629204
5,5,984.0,302.55,284.55,32.85,-3.36,-3.98,253.6,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,878.5999755859375,-8.352648,2.9770255,4.8409348,4.992647781372071,-6.957025508880616,8.56310316416047
6,6,979.0,304.75,277.75,18.23,-3.91,-4.38,299.02,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,878.5999755859375,-8.352648,2.9770255,4.8409348,4.44264778137207,-7.357025508880615,8.594355336361783
7,7,973.0,305.75,283.75,25.94,-4.62,-4.83,354.11,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,878.5999755859375,-8.352648,2.9770255,4.8409348,3.73264778137207,-7.807025508880615,8.653456347384811
8,8,969.0,307.35,271.35,9.95,-5.11,-5.1,391.17,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,878.5999755859375,-8.352648,2.9770255,4.8409348,3.24264778137207,-8.077025508880615,8.703626009034704
9,9,954.0,308.63,263.38,5.05,-7.1,-5.96,531.98,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,878.5999755859375,-8.352648,2.9770255,4.8409348,1.2526477813720707,-8.937025508880616,9.024386483886824
10,10,948.0,309.15,260.15,3.79,-6.46,-6.04,588.92,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,878.5999755859375,-8.352648,2.9770255,4.8409348,1.8926477813720703,-9.017025508880614,9.213515325441008
11,11,931.0,308.95,259.95,3.77,-4.72,-6.01,752.57,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,878.5999755859375,-8.352648,2.9770255,4.8409348,3.6326477813720706,-8.987025508880615,9.693438884151398
12,12,925.0,308.55,263.55,5.14,-4.14,-5.91,811.0,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,878.5999755859375,-8.352648,2.9770255,4.8409348,4.212647781372071,-8.887025508880615,9.834918592718182
13,13,850.0,302.55,264.55,7.8,-2.83,-6.06,1569.0,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,852.7999877929688,-0.4241678,1.9326016,6.149976,-2.405832188129425,-7.9926015710830685,8.346838227228268
14,14,807.0,298.99,264.41,9.51,-0.81,-9.23,2024.91,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,802.4000244140625,-1.7149665,12.098921,12.839662,0.9049665355682373,-21.328920822143555,21.348110639299378
15,15,803.0,298.64,264.4,9.7,-0.0,-8.75,2068.55,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,802.4000244140625,-1.7149665,12.098921,12.839662,1.7149665355682373,-20.848920822143555,20.919335784535082
16,16,788.0,297.35,264.35,10.44,1.07,-7.27,2234.15,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,777.7999877929688,-3.718916,9.434329,10.54872,4.788915939331055,-16.70432903289795,17.37723580761038
17,17,734.0,291.71,264.71,15.16,1.32,-1.58,2842.53,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,729.9000244140625,-12.171755,-14.57319,17.445284,13.491754837036133,12.993189735412598,18.731001790697665
18,18,700.0,287.95,264.95,19.63,4.56,-0.8,3249.0,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,706.5999755859375,-1.9032289,-10.114794,7.634553,6.463228878974914,9.31479377746582,11.337491374141427
19,19,690.0,286.95,264.95,20.94,4.95,-0.71,3370.29,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,683.7000122070312,-3.7226963,-11.242853,9.344684,8.672696304321288,10.53285316467285,13.64392381155608
20,20,572.0,273.41,259.62,34.68,9.45,2.53,4884.53,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,575.5,2.7160392,-6.7410116,2.68001,6.733960819244384,9.27101161956787,11.458528909300748
21,21,501.0,263.85,255.85,52.22,5.99,-4.08,5954.56,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,496.6000061035156,0.86321485,7.830585,12.687153,5.12678514957428,-11.91058500289917,12.967110745311848
22,22,500.0,263.65,257.65,61.64,5.91,-4.14,5970.0,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,496.6000061035156,0.86321485,7.830585,12.687153,5.04678514957428,-11.97058500289917,12.990956302659093
23,23,450.0,256.45,255.55,92.72,7.23,-2.68,6774.0,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,441.8999938964844,-8.291592,15.642139,27.882866,15.52159164428711,-18.322139434814453,24.01292569931424
24,24,449.0,256.34,255.43,92.68,7.25,-2.64,6790.56,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,441.8999938964844,-8.291592,15.642139,27.882866,15.54159164428711,-18.282139434814454,23.995368160371548
25,25,404.0,251.05,249.95,90.75,11.89,-1.31,7576.74,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,407.5,5.5233126,2.7276049,6.5812893,6.36668743133545,-4.0376048660278325,7.539029241387543
26,26,400.0,251.05,248.15,77.26,12.31,-1.08,7650.0,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,407.5,5.5233126,2.7276049,6.5812893,6.78668743133545,-3.807604866027832,7.781836615249988
27,27,377.0,248.85,232.85,21.32,13.97,2.68,8082.39,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,374.70001220703125,1.6322888,1.6753227,8.443178,12.337711186408997,1.004677348136902,12.378549749187144
28,28,351.0,244.66,227.8,18.23,14.26,8.23,8591.45,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,343.6000061035156,3.9635835,-0.040210314,5.6451216,10.29641653060913,8.27021031409502,13.206535200845249
29,29,319.0,239.05,221.05,14.48,17.74,2.68,9272.44,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,314.1000061035156,10.516896,5.9779897,10.657394,7.223103752136229,-3.297989673614502,7.940400726751286
30,30,307.0,238.3,210.93,4.45,18.53,-0.0,9539.41,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,300.0,12.129352,6.7768707,10.145718,6.400648384094239,-6.7768707275390625,9.321709960870056
31,31,300.0,237.85,204.85,2.04,20.51,-1.79,9700.0,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,300.0,12.129352,6.7768707,10.145718,8.38064838409424,-8.566870727539062,11.984429122832136
32,32,266.0,236.45,200.34,1.23,29.91,5.27,10538.74,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,260.0,12.772226,15.546741,13.650945,17.137773666381836,-10.276740531921387,19.982859710275868
33,33,257.0,236.05,199.05,1.05,28.5,5.03,10778.74,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,260.0,12.772226,15.546741,13.650945,15.727773666381836,-10.516740531921386,18.919954966032346
34,34,250.0,234.65,198.65,1.14,27.38,4.83,10970.0,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,247.39999389648438,12.808727,15.257454,13.443692,14.571272735595702,-10.427453918457031,17.91797377932727
35,35,238.0,233.05,197.05,1.06,25.95,5.61,11306.27,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,235.1999969482422,8.620992,8.993693,13.737392,17.329008293151855,-3.383693351745605,17.656271099039376
36,36,200.0,224.65,191.65,1.12,20.8,7.57,12470.0,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,201.0,5.4710164,8.7088585,15.390726,15.328983592987061,-1.138858489990234,15.371230811301004
37,37,174.0,218.16,187.1,1.11,13.92,9.75,13360.71,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,170.10000610351562,8.520664,6.3230925,9.591224,5.399335784912109,3.426907539367676,6.395038874127935
38,38,150.0,211.25,182.25,1.11,10.92,13.02,14310.0,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,151.3000030517578,9.330077,4.011787,10.731771,1.5899228286743163,9.008213062286377,9.147445390746348
39,39,142.0,208.45,180.45,1.15,16.1,10.9,14645.29,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,142.39999389648438,8.694179,8.126601,7.9897,7.4058214187622085,2.7733987808227543,7.908092796880056
40,40,140.0,208.48,180.48,1.15,17.39,10.04,14731.53,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,142.39999389648438,8.694179,8.126601,7.9897,8.695821418762208,1.913398780822753,8.903842150524547
41,41,131.0,208.59,180.59,1.16,11.13,4.05,15135.5,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,133.8000030517578,9.719813,9.433159,1.488216,1.4101866531372078,-5.383158874511719,5.564802410231706
42,42,127.0,208.65,180.65,1.16,10.05,6.81,15324.03,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,125.5999984741211,11.198698,11.9492655,1.7424942,-1.1486980438232415,-5.139265480041504,5.266076041060324
43,43,124.0,207.85,180.05,1.15,8.74,8.74,15466.65,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,125.5999984741211,11.198698,11.9492655,1.7424942,-2.458698043823242,-3.2092654800415037,4.042843181733155
44,44,111.0,204.14,177.27,1.12,9.13,1.61,16127.39,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,110.19999694824219,9.627774,15.083394,12.022614,-0.497774238586425,-13.473394050598145,13.48258604405304
45,45,107.0,202.91,176.35,1.11,2.76,2.31,16346.35,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,110.19999694824219,9.627774,15.083394,12.022614,-6.867774238586426,-12.773394050598144,14.502617645240719
46,46,100.0,200.65,174.65,1.1,3.52,9.68,16750.0,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,103.0,7.322602,8.858212,6.2254543,-3.802601795196533,0.8217875289916989,3.8903875328350233
47,47,90.5,198.45,173.45,1.19,5.46,15.0,17336.07,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,103.0,7.322602,8.858212,6.2254543,-1.8626017951965332,6.141787528991699,6.418008998026359
48,48,70.0,204.85,177.85,1.14,-4.35,-1.58,18860.0,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,103.0,7.322602,8.858212,6.2254543,-11.672601795196533,-10.4382124710083,15.659052086864598
49,49,50.0,211.05,182.05,1.1,-14.41,0.0,20900.0,2020-07-07 00:00:00,33.56,-7.66,33.5,-7.5,2020-07-07 13:20:00,0 days 13:20:00,103.0,7.322602,8.858212,6.2254543,-21.732601795196533,-8.8582124710083,23.46857279363418
9,9,861.0,301.95,280.95,26.7,1.56,6.71,1406.87,2020-07-07 21:00:00,32.85,-114.4,32.5,-114.5,2020-07-07 20:06:24,0 days 00:53:36,852.7999877929688,2.1752717,-0.5268706,7.112622,-0.6152717494964599,7.236870608329773,7.262978419865762
10,10,850.0,301.15,280.15,26.49,1.73,6.46,1521.0,2020-07-07 21:00:00,32.85,-114.4,32.5,-114.5,2020-07-07 20:06:24,0 days 00:53:36,852.7999877929688,2.1752717,-0.5268706,7.112622,-0.44527174949646,6.986870608329773,7.001044766921726
11,11,820.58,298.48,276.76,24.49,2.39,5.13,1829.0,2020-07-07 21:00:00,32.85,-114.4,32.5,-114.5,2020-07-07 20:06:24,0 days 00:53:36,827.4000244140625,-0.14724848,1.3895665,6.2493534,2.5372484767436982,3.7404334592819213,4.519786753382723
12,12,792.44,295.83,273.39,22.58,1.94,5.32,2134.0,2020-07-07 21:00:00,32.85,-114.4,32.5,-114.5,2020-07-07 20:06:24,0 days 00:53:36,802.4000244140625,2.5184019,2.3319752,5.0865364,-0.578401861190796,2.988024778366089,3.0434915457675733
13,13,771.0,293.75,270.75,21.14,3.3,4.6,2373.84,2020-07-07 21:00:00,32.85,-114.4,32.5,-114.5,2020-07-07 20:06:24,0 days 00:53:36,777.7999877929688,4.929406,5.1013117,2.8214638,-1.6294061660766603,-0.5013116836547855,1.7047808827580855
